层次	专业大类	专业类	专业名称及代码	官方链接	预期字节数	本地相对路径
高职专科	能源动力与材料大类	非金属材料类	430602 高分子材料智能制造技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nydlycldl/zyhjyaqdl_fjscll/202502/P020250207517389976190.pdf	322166	高职专科/能源动力与材料大类/非金属材料类/430602_高分子材料智能制造技术.pdf
高职专科	能源动力与材料大类	非金属材料类	430603 复合材料智能制造技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nydlycldl/zyhjyaqdl_fjscll/202502/P020250207517745776698.pdf	356902	高职专科/能源动力与材料大类/非金属材料类/430603_复合材料智能制造技术.pdf
高职专科	能源动力与材料大类	非金属材料类	430604 航空复合材料成型与加工技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nydlycldl/zyhjyaqdl_fjscll/202502/P020250207518040921888.pdf	344380	高职专科/能源动力与材料大类/非金属材料类/430604_航空复合材料成型与加工技术.pdf
高职专科	能源动力与材料大类	非金属材料类	430607 硅材料制备技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nydlycldl/zyhjyaqdl_fjscll/202502/P020250207518401651008.pdf	333333	高职专科/能源动力与材料大类/非金属材料类/430607_硅材料制备技术.pdf
高职专科	资源环境与安全大类	测绘地理信息类	420301 工程测量技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hcdlxxl/202502/P020250207505875304431.pdf	348644	高职专科/资源环境与安全大类/测绘地理信息类/420301_工程测量技术.pdf
高职专科	资源环境与安全大类	测绘地理信息类	420302 测绘工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hcdlxxl/202502/P020250207505709210099.pdf	349249	高职专科/资源环境与安全大类/测绘地理信息类/420302_测绘工程技术.pdf
高职专科	资源环境与安全大类	测绘地理信息类	420304 摄影测量与遥感技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hcdlxxl/202502/P020250207505542661902.pdf	353570	高职专科/资源环境与安全大类/测绘地理信息类/420304_摄影测量与遥感技术.pdf
高职专科	资源环境与安全大类	测绘地理信息类	420305 地籍测绘与土地管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hcdlxxl/202502/P020250207505364562715.pdf	359860	高职专科/资源环境与安全大类/测绘地理信息类/420305_地籍测绘与土地管理.pdf
高职专科	资源环境与安全大类	测绘地理信息类	420306 国土空间规划与测绘	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hcdlxxl/202502/P020250207505152458069.pdf	342307	高职专科/资源环境与安全大类/测绘地理信息类/420306_国土空间规划与测绘.pdf
高职专科	资源环境与安全大类	测绘地理信息类	420307 无人机测绘技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hcdlxxl/202502/P020250207504954681273.pdf	343673	高职专科/资源环境与安全大类/测绘地理信息类/420307_无人机测绘技术.pdf
高职专科	资源环境与安全大类	测绘地理信息类	420308 矿山测量	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hcdlxxl/202502/P020250207504756718943.pdf	362980	高职专科/资源环境与安全大类/测绘地理信息类/420308_矿山测量.pdf
高职专科	资源环境与安全大类	测绘地理信息类	420310 空间数字建模与应用技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hcdlxxl/202502/P020250207504592182016.pdf	343999	高职专科/资源环境与安全大类/测绘地理信息类/420310_空间数字建模与应用技术.pdf
高职专科	资源环境与安全大类	环境保护类	420801 环境监测技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hjbhl/202502/P020250207508723794615.pdf	341424	高职专科/资源环境与安全大类/环境保护类/420801_环境监测技术.pdf
高职专科	资源环境与安全大类	环境保护类	420802 环境工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hjbhl/202502/P020250207508565301583.pdf	339862	高职专科/资源环境与安全大类/环境保护类/420802_环境工程技术.pdf
高职专科	资源环境与安全大类	环境保护类	420805 环境管理与评价	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hjbhl/202502/P020250207508422222871.pdf	323916	高职专科/资源环境与安全大类/环境保护类/420805_环境管理与评价.pdf
高职专科	资源环境与安全大类	环境保护类	420806 生态环境修复技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hjbhl/202502/P020250207508258158744.pdf	334343	高职专科/资源环境与安全大类/环境保护类/420806_生态环境修复技术.pdf
高职专科	资源环境与安全大类	环境保护类	420808 资源综合利用技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hjbhl/202502/P020250207508108257388.pdf	356624	高职专科/资源环境与安全大类/环境保护类/420808_资源综合利用技术.pdf
高职专科	资源环境与安全大类	环境保护类	420811 智能环保装备技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_hjbhl/202502/P020250207507941696792.pdf	340241	高职专科/资源环境与安全大类/环境保护类/420811_智能环保装备技术.pdf
高职专科	能源动力与材料大类	黑色金属材料类	430401 钢铁智能冶金技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nydlycldl/zyhjyaqdl_hsjscll/202502/P020250207514777962226.pdf	342834	高职专科/能源动力与材料大类/黑色金属材料类/430401_钢铁智能冶金技术.pdf
高职专科	能源动力与材料大类	黑色金属材料类	430402 智能轧钢技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nydlycldl/zyhjyaqdl_hsjscll/202502/P020250207515093582676.pdf	323032	高职专科/能源动力与材料大类/黑色金属材料类/430402_智能轧钢技术.pdf
高职专科	资源环境与安全大类	金属与非金属矿类	420601 矿山智能开采技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_jsyfjskl/202502/P020250207507717503867.pdf	366804	高职专科/资源环境与安全大类/金属与非金属矿类/420601_矿山智能开采技术.pdf
高职专科	能源动力与材料大类	建筑材料类	430701 建筑材料工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nydlycldl/zyhjyaqdl_jzcll/202502/P020250207519062840169.pdf	379686	高职专科/能源动力与材料大类/建筑材料类/430701_建筑材料工程技术.pdf
高职专科	能源动力与材料大类	建筑材料类	430705 装配式建筑构件智能制造技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_nydlycldl/zyhjyaqdl_jzcll/202502/P020250207519428164089.pdf	374994	高职专科/能源动力与材料大类/建筑材料类/430705_装配式建筑构件智能制造技术.pdf
高职专科	资源环境与安全大类	煤炭类	420501 煤矿智能开采技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_mtl/202502/P020250207507382626432.pdf	343804	高职专科/资源环境与安全大类/煤炭类/420501_煤矿智能开采技术.pdf
高职专科	资源环境与安全大类	煤炭类	420503 通风技术与安全管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_mtl/202502/P020250207507209698396.pdf	343563	高职专科/资源环境与安全大类/煤炭类/420503_通风技术与安全管理.pdf
高职专科	资源环境与安全大类	煤炭类	420504 矿山机电与智能装备	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_zyhjyaqdl/zyhjyaqdl_mtl/202502/P020250207507046853893.pdf	345680	高职专科/资源环境与安全大类/煤炭类/420504_矿山机电与智能装备.pdf
